date,STATEFIP,COUNTYFIP,emp_incq1,Policy_DiD,covid_severity,FIPS,ym,median_household_income_usd,family_poverty_rate_pct,unemployment_rate_pct,economic_vulnerability_z,median_household_income_usd_z,family_poverty_rate_pct_z,unemployment_rate_pct_z
2021-03-01,50,50027,-0.28075,0,26.193548387096776,50027,2021-03,75247.0,4.4,3.8,-0.4823884607645902,-0.17264912234530258,-1.105072030924012,-0.7787508863238566
2021-03-01,51,51003,-0.21875,0,1158.2903225806451,51003,2021-03,102617.0,3.7,3.3,-1.392503014928505,1.1495978462405956,-1.296764483661902,-1.1388226193019306
2021-03-01,51,51013,-0.19575,0,1158.2903225806451,51013,2021-03,140160.0,5.0,3.3,-2.3002304952994406,2.963303288024314,-0.9407642142915352,-1.1388226193019306
2021-03-01,51,51015,-0.212,0,1158.2903225806451,51015,2021-03,79972.0,5.2,3.0,-0.6961470712446823,0.05561601929037036,-0.8859949420807095,-1.354865659088775
2021-03-01,51,51019,-0.0012324999999999,0,1158.2903225806451,51019,2021-03,,,,,,,
2021-03-01,51,51041,-0.16875,0,1158.2903225806451,51041,2021-03,98910.0,4.8,4.6,-0.9352549150686671,0.9705123689827247,-0.9955334865023608,-0.20263611355893815
2021-03-01,51,51047,0.11015,0,1158.2903225806451,51047,2021-03,96098.0,6.3,2.9,-1.0564354591826548,0.8346644159076957,-0.5847639449211686,-1.4268800056843898
2021-03-01,51,51059,-0.1695,0,1158.2903225806451,51059,2021-03,150113.0,4.1,4.0,-2.516396864316487,3.4441335429872457,-1.1872259392402507,-0.6347221931326268
2021-03-01,51,51061,-0.13775,0,1158.2903225806451,51061,2021-03,129495.0,4.2,2.4,-2.2586776463681697,2.448076254046652,-1.1598413031348378,-1.786951738662464
2021-03-01,51,51069,-0.48275,0,1158.2903225806451,51069,2021-03,95603.0,4.4,4.1,-0.979674294941869,0.8107509248791965,-1.105072030924012,-0.5627078465370122
2021-03-01,51,51075,-0.35475,0,1158.2903225806451,51075,2021-03,118695.0,2.7,2.6,-2.0606714100789714,1.9263273588793997,-1.57061084471603,-1.6429230454712342
2021-03-01,51,51085,-0.111175,0,1158.2903225806451,51085,2021-03,109504.0,3.4,2.7,-1.7260994142812125,1.4823093870754906,-1.3789183919781403,-1.5709086988756193
2021-03-01,51,51087,-0.26825,0,1158.2903225806451,51087,2021-03,86397.0,6.0,3.9,-0.6218220648346111,0.3660083018319997,-0.666917853237407,-0.7067365397282417
2021-03-01,51,51093,0.043075,0,1158.2903225806451,51093,2021-03,96118.0,5.9,4.6,-0.7588412991969541,0.8356306175654128,-0.6943024893428197,-0.20263611355893815
2021-03-01,51,51095,-0.19225,0,1158.2903225806451,51095,2021-03,107046.0,3.3,3.5,-1.5105913776511588,1.3635632033420548,-1.4063030280835531,-0.9947939261107009
2021-03-01,51,51099,-0.59,0,1158.2903225806451,51099,2021-03,110517.0,4.2,3.8,-1.464508037418673,1.5312475010388635,-1.1598413031348378,-0.7787508863238566
2021-03-01,51,51101,0.32025,0,1158.2903225806451,51101,2021-03,85212.0,5.9,3.5,-0.6772534752602849,0.3087608536122595,-0.6943024893428197,-0.9947939261107009
2021-03-01,51,51107,-0.135,0,1158.2903225806451,51107,2021-03,178707.0,2.9,3.2,-3.5645042956419495,4.825512053025433,-1.5158415725052043,-1.2108369658975453
2021-03-01,51,51119,-0.1254,0,1158.2903225806451,51119,2021-03,74154.0,8.3,4.4,0.02048967311350963,-0.22545204293954396,-0.03707122281291199,-0.34666480675016725
2021-03-01,51,51143,0.0727,0,1158.2903225806451,51143,2021-03,54115.0,10.4,5.0,0.8773410200056098,-1.1935377938892267,0.5380061354007571,0.08542127282352138
2021-03-01,51,51153,-0.0795,0,1158.2903225806451,51153,2021-03,128873.0,4.5,4.5,-1.8011157591923617,2.4180273824916494,-1.0776873948185992,-0.2746504601545527
2021-03-01,51,51163,-0.06959,0,1158.2903225806451,51163,2021-03,63975.0,5.1,3.3,-0.20901777531306945,-0.7172003766346794,-0.9133795781861225,-1.1388226193019306
2021-03-01,51,51165,-0.093925,0,1158.2903225806451,51165,2021-03,78468.0,6.3,2.7,-0.6139712770938037,-0.017042345369958127,-0.5847639449211686,-1.5709086988756193
2021-03-01,51,51177,-0.23375,0,1158.2903225806451,51177,2021-03,109576.0,5.0,5.2,-1.0904772700481913,1.4857877130432724,-0.9407642142915352,0.22944996601475115
2021-03-01,51,51179,0.00571,0,1158.2903225806451,51179,2021-03,133792.0,3.6,3.8,-2.155211392239969,2.6556646802071784,-1.3241491197673148,-0.7787508863238566
2021-03-01,51,51510,-0.0974,0,1158.2903225806451,51510,2021-03,113638.0,6.2,3.4,-1.4465036106499685,1.6820232697256223,-0.6121485810265813,-1.0668082727063157
2021-03-01,51,51550,-0.21575,0,1158.2903225806451,51550,2021-03,94189.0,6.3,4.9,-0.6106818266454175,0.7424404676785952,-0.5847639449211686,0.013406926227906823
2021-03-01,51,51610,-0.48025,0,1158.2903225806451,51610,2021-03,154734.0,2.3,6.3,-2.3538838292037716,3.6673744360027896,-1.6801493891376813,1.0216077785665139
2021-03-01,51,51630,-0.122,0,1158.2903225806451,51630,2021-03,85368.0,10.3,4.6,-0.06461064314705516,0.3162972265424532,0.5106214992953444,-0.20263611355893815
2021-03-01,51,51650,-0.14725,0,1158.2903225806451,51650,2021-03,67758.0,9.1,6.3,0.6419991774922067,-0.5344433330774835,0.18200586603039026,1.0216077785665139
2021-03-01,51,51700,-0.3335,0,1158.2903225806451,51700,2021-03,66718.0,11.6,5.9,0.8192265698000133,-0.5846858192787745,0.8666217686657107,0.733550392184055
2021-03-01,51,51710,-0.182,0,1158.2903225806451,51710,2021-03,64017.0,12.6,6.1,1.0234104802974264,-0.7151713531534735,1.140468129719839,0.8775790853752842
2021-03-01,51,51740,-0.13205,0,1158.2903225806451,51740,2021-03,58972.0,14.7,6.6,1.4508014989363096,-0.9588957213126205,1.715545487933508,1.2376508183533583
2021-03-01,51,51760,-0.256,0,1158.2903225806451,51760,2021-03,62671.0,12.0,6.0,0.9859121838614165,-0.7801967247178365,0.9761603130873621,0.8055647387796696
2021-03-01,51,51800,-0.2055,0,1158.2903225806451,51800,2021-03,90089.0,7.7,5.3,-0.2925022389116737,0.5443691278465826,-0.20137903944538904,0.3014643126103657
2021-03-01,51,51810,-0.27225,0,1158.2903225806451,51810,2021-03,90685.0,6.6,4.3,-0.605690505190473,0.5731619372465533,-0.5026100366049302,-0.4186791533457825
2021-03-01,51,51840,0.02555,0,1158.2903225806451,51840,2021-03,64648.0,12.3,5.9,0.9395048305290788,-0.6846876908524978,1.0583142214036008,0.733550392184055
2021-03-01,53,53011,-0.35575,0,413.03225806451616,53011,2021-03,94948.0,5.8,5.2,-0.6178920208901957,0.7791078205889604,-0.7216871254482327,0.22944996601475115
2021-03-01,53,53033,-0.26375,0,413.03225806451616,53033,2021-03,122148.0,5.1,4.6,-1.5430395923648506,2.093142075084263,-0.9133795781861225,-0.20263611355893815
2021-03-01,53,53053,-0.3672499999999999,0,413.03225806451616,53053,2021-03,96632.0,5.8,5.0,-0.7032733336274474,0.8604620001687431,-0.7216871254482327,0.08542127282352138
2021-03-01,53,53061,-0.40075,0,413.03225806451616,53061,2021-03,107982.0,5.2,4.4,-1.1861446006864504,1.4087814409232167,-0.8859949420807095,-0.34666480675016725
2021-03-01,54,54011,-0.2314999999999999,0,247.1290322580645,54011,2021-03,52828.0,13.1,5.8,1.3156692668087602,-1.255712870563324,1.277391310246903,0.6615360455884398
2021-03-01,54,54039,-0.1415,0,247.1290322580645,54039,2021-03,58887.0,12.3,5.5,1.0182348799156864,-0.9630020783579183,1.0583142214036008,0.44549300580159545
2021-03-01,54,54061,-0.75975,0,247.1290322580645,54061,2021-03,62704.0,10.6,5.0,0.6608080359483938,-0.7786024919826032,0.5927754076115825,0.08542127282352138
2021-03-01,54,54069,-0.0912999999999999,0,247.1290322580645,54069,2021-03,57867.0,10.5,5.8,0.9413333881107713,-1.0122783629014922,0.5653907715061698,0.6615360455884398
2021-03-01,54,54099,-0.911,0,247.1290322580645,54099,2021-03,55539.0,12.9,5.4,1.1446605809180013,-1.1247442358597666,1.2226220380360775,0.37347865920598095
2021-03-01,54,54107,-0.080575,0,247.1290322580645,54107,2021-03,56193.0,10.2,5.6,0.9204226573428461,-1.0931494416524163,0.4832368631899312,0.51750735239721
2021-03-01,55,55001,-0.43525,0,305.2258064516129,55001,2021-03,59153.0,7.6,5.1,0.5045098723304313,-0.9501515963102805,-0.22876367555080201,0.15743561941913595
2021-03-01,55,55005,-0.3805,0,305.2258064516129,55005,2021-03,64619.0,6.3,3.1,-0.15676624552670596,-0.6860886832561877,-0.5847639449211686,-1.2828513124931602
2021-03-01,55,55009,-0.2465,0,305.2258064516129,55009,2021-03,77490.0,6.0,2.8,-0.5948662769421263,-0.064289606432326,-0.666917853237407,-1.4988943522800047
2021-03-01,55,55025,-0.29275,0,305.2258064516129,55025,2021-03,88108.0,4.8,2.4,-1.072979075522728,0.44866685364970055,-0.9955334865023608,-1.786951738662464
2021-03-01,55,55027,-0.024555,0,305.2258064516129,55027,2021-03,73992.0,5.2,3.9,-0.35560399714296254,-0.23327827636705276,-0.8859949420807095,-0.7067365397282417
2021-03-01,55,55029,-0.49975,0,305.2258064516129,55029,2021-03,71785.0,5.6,3.4,-0.3572793799356744,-0.3398986292961385,-0.7764563976590584,-1.0668082727063157
2021-03-01,55,55039,0.08745,0,305.2258064516129,55039,2021-03,73154.0,5.1,3.1,-0.49923506111243293,-0.27376212582540066,-0.9133795781861225,-1.2828513124931602
2021-03-01,55,55043,-0.39975,0,305.2258064516129,55043,2021-03,64349.0,7.2,2.8,-0.1265169420870077,-0.699132405635369,-0.33830221997245313,-1.4988943522800047
2021-03-01,55,55055,0.211,0,305.2258064516129,55055,2021-03,80604.0,5.9,3.3,-0.5906764234202433,0.0861479916742318,-0.6943024893428197,-1.1388226193019306
2021-03-01,55,55059,-0.1605,0,305.2258064516129,55059,2021-03,79412.0,7.7,4.8,-0.09909853196552065,0.028562372874290604,-0.20137903944538904,-0.05860742036770838
2021-03-01,55,55071,-0.58275,0,305.2258064516129,55071,2021-03,68611.0,6.3,2.1,-0.4626569734932787,-0.4932348323758477,-0.5847639449211686,-2.0029947784493083
2021-03-01,55,55073,0.0027825,0,305.2258064516129,55073,2021-03,76185.0,5.4,2.9,-0.5941269635804638,-0.127334264598369,-0.8312256698698838,-1.4268800056843898
2021-03-01,55,55075,-0.078925,0,305.2258064516129,55075,2021-03,63401.0,6.3,3.9,0.03395381538137414,-0.7449303642111611,-0.5847639449211686,-0.7067365397282417
2021-03-01,55,55079,-0.16225,0,305.2258064516129,55079,2021-03,62118.0,12.9,4.7,0.8271051535761075,-0.8069122005537153,1.2226220380360775,-0.13062176696332295
2021-03-01,55,55083,-0.059725,0,305.2258064516129,55083,2021-03,75886.0,5.4,2.2,-0.7237088321870394,-0.14177897938124015,-0.8312256698698838,-1.9309804318536934
2021-03-01,55,55087,-0.04075,0,305.2258064516129,55087,2021-03,82857.0,4.2,3.0,-0.8660015165939069,0.19499060841606697,-1.1598413031348378,-1.354865659088775
2021-03-01,55,55089,-0.126,0,305.2258064516129,55089,2021-03,96734.0,2.9,2.5,-1.4619616460530678,0.8653896286231005,-1.5158415725052043,-1.7149373920668491
2021-03-01,55,55093,-0.34575,0,305.2258064516129,55093,2021-03,88802.0,3.7,3.0,-1.0739806363615363,0.4821940511724851,-1.296764483661902,-1.354865659088775
2021-03-01,55,55101,0.06495,0,305.2258064516129,55101,2021-03,75331.0,7.2,4.2,-0.15114463172868917,-0.16859107538289062,-0.33830221997245313,-0.49069349994139705
2021-03-01,55,55105,-0.34675,0,305.2258064516129,55105,2021-03,74390.0,6.8,4.0,-0.20118885106437331,-0.21405086337848178,-0.44784076439410453,-0.6347221931326268
2021-03-01,55,55109,-0.23925,0,305.2258064516129,55109,2021-03,102482.0,4.8,2.0,-1.5445321905931757,1.1430759850510048,-0.9955334865023608,-2.075009125044923
2021-03-01,55,55117,-0.31275,0,305.2258064516129,55117,2021-03,71898.0,4.8,2.4,-0.6299649163050037,-0.3344395899300367,-0.9955334865023608,-1.786951738662464
2021-03-01,55,55127,-0.14325,0,305.2258064516129,55127,2021-03,77359.0,4.6,3.4,-0.6006233425049151,-0.07061822729037322,-1.0503027587131866,-1.0668082727063157
2021-03-01,55,55131,-0.1865,0,305.2258064516129,55131,2021-03,95851.0,3.5,2.7,-1.3438664231167237,0.822731825434889,-1.3515337558727274,-1.5709086988756193
2021-03-01,55,55133,-0.098975,0,305.2258064516129,55133,2021-03,104100.0,3.5,2.6,-1.588988040455472,1.221241699160321,-1.3515337558727274,-1.6429230454712342
2021-03-01,55,55139,-0.113225,0,305.2258064516129,55139,2021-03,72873.0,5.2,2.2,-0.6595661597768334,-0.2873372591163264,-0.8859949420807095,-1.9309804318536934
2021-03-01,56,56001,0.147,0,25.93548387096774,56001,2021-03,59881.0,6.9,4.3,0.2634755388239075,-0.9149818559693768,-0.42045612828869156,-0.4186791533457825
2021-04-01,1,1015,-0.6973999999999999,0,445.46666666666664,01015,2021-04,55826.0,12.5,6.4,1.2972042717963714,-1.1108792420715257,1.1130834936144263,1.0936221251621292
2021-04-01,1,1073,-0.2958,0,445.46666666666664,01073,2021-04,64589.0,11.6,4.8,0.6609417672435323,-0.6875379857427634,0.8666217686657107,-0.05860742036770838
2021-04-01,1,1077,-0.036592,0,445.46666666666664,01077,2021-04,59082.0,9.6,3.9,0.4523181396191963,-0.9535816121951762,0.31892904655745435,-0.7067365397282417
2021-04-01,1,1089,-0.1358,0,445.46666666666664,01089,2021-04,83528.0,7.4,3.8,-0.43568063369355764,0.22740667403247683,-0.28353294776162746,-0.7787508863238566
2021-04-01,1,1097,0.1669999999999999,0,445.46666666666664,01097,2021-04,58119.0,11.9,5.3,0.9634626254446126,-1.0001042220142562,0.9487756769819494,0.3014643126103657
2021-04-01,1,1101,-0.4105999999999999,0,445.46666666666664,01101,2021-04,58153.0,16.0,6.0,1.4734209321906508,-0.9984616791961372,2.0715457573038747,0.8055647387796696
2021-04-01,1,1103,-0.2613999999999999,0,445.46666666666664,01103,2021-04,64858.0,10.1,4.0,0.35964510994099935,-0.674542573446468,0.45585222708451845,-0.6347221931326268
2021-04-01,1,1113,-0.1518,0,445.46666666666664,01113,2021-04,50046.0,18.0,6.6,1.995073672126387,-1.3901115211517776,2.619238479412131,1.2376508183533583
2021-04-01,1,1115,0.001268,0,445.46666666666664,01115,2021-04,78993.0,7.6,4.5,-0.15578541606711543,0.008320448145116646,-0.22876367555080201,-0.2746504601545527
2021-04-01,1,1117,-0.1216,0,445.46666666666664,01117,2021-04,93543.0,4.5,2.9,-1.1504230779846754,0.7112321541343317,-1.0776873948185992,-1.4268800056843898
2021-04-01,1,1125,0.08574,0,445.46666666666664,01125,2021-04,63947.0,11.5,5.4,0.78746097299835,-0.7185530589554834,0.839237132560298,0.37347865920598095
2021-04-01,2,2020,-0.3996,0,42.8,02020,2021-04,98152.0,5.8,4.6,-0.8235307051701578,0.9338933261552453,-0.7216871254482327,-0.20263611355893815
2021-04-01,4,4001,0.032748,0,579.5666666666667,04001,2021-04,40338.0,25.1,10.0,3.57563739192629,-1.8591058058076744,4.563547642896442,3.686138602604262
2021-04-01,4,4003,0.05706,0,579.5666666666667,04003,2021-04,58970.0,11.1,7.3,1.2609796850481567,-0.9589923414783922,0.7296985881386466,1.7417512445226622
2021-04-01,4,4005,-0.3379999999999999,0,579.5666666666667,04005,2021-04,69748.0,10.6,6.6,0.7831627642183467,-0.43830626813462864,0.5927754076115825,1.2376508183533583
2021-04-01,4,4013,-0.2406,0,579.5666666666667,04013,2021-04,85518.0,7.8,4.6,-0.29623087129647924,0.3235437389753317,-0.17399440333997632,-0.20263611355893815
2021-04-01,4,4015,0.2588,0,579.5666666666667,04015,2021-04,55799.0,11.4,6.9,1.2962283489046251,-1.112183614309444,0.8118524964548853,1.4536938581402032
2021-04-01,4,4019,-0.1794,0,579.5666666666667,04019,2021-04,67929.0,9.8,5.7,0.582957238538884,-0.526182308904002,0.3736983187682803,0.5895216989928252
2021-04-01,4,4021,0.1299199999999999,0,579.5666666666667,04021,2021-04,77588.0,7.8,5.8,0.15664227458172786,-0.05955521830951203,-0.17399440333997632,0.6615360455884398
2021-04-01,4,4025,-0.2474,0,579.5666666666667,04025,2021-04,66106.0,7.8,4.2,0.15557667886009457,-0.6142515900049188,-0.17399440333997632,-0.49069349994139705
2021-04-01,4,4027,-0.0015999999999999,0,579.5666666666667,04027,2021-04,60417.0,13.8,8.1,1.6245885789024328,-0.8890876515425575,1.469083762984793,2.3178660172875807
2021-04-01,5,5005,-0.7624000000000001,0,195.36666666666667,05005,2021-04,48427.0,9.0,5.6,1.0234550021154236,-1.4683255453439794,0.15462122992497754,0.51750735239721
2021-04-01,5,5007,-0.3468,0,195.36666666666667,05007,2021-04,89879.0,5.7,3.1,-0.9017190208320969,0.5342240104405528,-0.7490717615536454,-1.2828513124931602
2021-04-01,5,5031,-0.04278,0,195.36666666666667,05031,2021-04,57615.0,13.2,6.0,1.2333010327649438,-1.024452503788728,1.3047759463523156,0.8055647387796696
2021-04-01,5,5045,-0.09058,0,195.36666666666667,05045,2021-04,65071.0,9.9,3.3,0.19786878165070765,-0.6642525257917804,0.401082954873693,-1.1388226193019306
2021-04-01,5,5051,-0.1222,0,195.36666666666667,05051,2021-04,55409.0,11.7,5.9,1.1373987843324018,-1.131024546634928,0.8940064047711235,0.733550392184055
2021-04-01,5,5069,-0.2815999999999999,0,195.36666666666667,05069,2021-04,48552.0,17.1,7.5,2.131108309643176,-1.4622867849832475,2.372776754463416,1.885779937713892
2021-04-01,5,5085,0.03428,0,195.36666666666667,05085,2021-04,71449.0,8.1,4.5,0.09589386659928884,-0.35613081714578637,-0.09184049502373792,-0.2746504601545527
2021-04-01,5,5113,0.2364,0,195.36666666666667,05113,2021-04,49252.0,15.3,8.4,2.1252741436982308,-1.4284697269631477,1.8798533045659853,2.5339090570744256
2021-04-01,5,5115,-0.3144,0,195.36666666666667,05115,2021-04,54606.0,12.6,4.7,1.005103238160512,-1.1698175431922708,1.140468129719839,-0.13062176696332295
2021-04-01,5,5119,-0.2186,0,195.36666666666667,05119,2021-04,60385.0,12.3,4.9,0.8592206346008967,-0.890633574194905,1.0583142214036008,0.013406926227906823
2021-04-01,5,5143,-0.09196,0,195.36666666666667,05143,2021-04,66426.0,8.4,4.2,0.20143616651654184,-0.5987923634814446,-0.009686586707499268,-0.49069349994139705
2021-04-01,5,5145,0.4062,0,195.36666666666667,05145,2021-04,53435.0,13.8,5.1,1.2250325227294026,-1.226388650251609,1.469083762984793,0.15743561941913595
2021-04-01,5,5147,-0.0530999999999999,0,195.36666666666667,05147,2021-04,49982.0,15.2,6.3,1.682962312830754,-1.3932033664564722,1.852468668460572,1.0216077785665139
2021-04-01,6,6001,-0.309,0,2253.5333333333333,06001,2021-04,126240.0,5.6,5.2,-1.49129411911318,2.2908269342531886,-0.7764563976590584,0.22944996601475115
2021-04-01,6,6013,-0.1688,0,2253.5333333333333,06013,2021-04,125727.0,5.7,5.9,-1.3304197169926273,2.266043861732744,-0.7490717615536454,0.733550392184055
2021-04-01,6,6017,-0.44,0,2253.5333333333333,06017,2021-04,106190.0,5.4,4.8,-1.0402518933472698,1.3222097723917616,-0.8312256698698838,-0.05860742036770838
2021-04-01,6,6019,-0.1972,0,2253.5333333333333,06019,2021-04,71434.0,14.6,8.5,1.4750203646155096,-0.3568554683890742,1.6881608518280953,2.6059234036700403
2021-04-01,6,6029,-0.2092,0,2253.5333333333333,06029,2021-04,67660.0,15.2,8.4,1.6130885105176855,-0.5391777212002974,1.852468668460572,2.5339090570744256
2021-04-01,6,6037,-0.25,0,2253.5333333333333,06037,2021-04,87760.0,9.9,7.0,0.3059109528691359,0.4318549448054224,0.401082954873693,1.5257082047358177
2021-04-01,6,6039,-0.438,0,2253.5333333333333,06039,2021-04,75496.0,15.4,10.6,1.8500741724025498,-0.16061991170672427,1.907237940671398,4.118224682177951
2021-04-01,6,6041,-0.2954,0,2253.5333333333333,06041,2021-04,142785.0,4.0,6.1,-1.9119654479730717,3.090117255599688,-1.2146105753456633,0.8775790853752842
2021-04-01,6,6053,-0.2335999999999999,0,2253.5333333333333,06053,2021-04,94486.0,9.2,5.1,-0.31551651582572837,0.7567885622956946,0.20939050213580299,0.15743561941913595
2021-04-01,6,6055,0.0191,0,2253.5333333333333,06055,2021-04,108970.0,5.6,5.1,-1.0389895594576595,1.4565118028144433,-0.7764563976590584,0.15743561941913595
2021-04-01,6,6059,-0.199,0,2253.5333333333333,06059,2021-04,113702.0,6.6,5.3,-1.0379471816848198,1.6851151150303172,-0.5026100366049302,0.3014643126103657
2021-04-01,6,6061,-0.2258,0,2253.5333333333333,06061,2021-04,114678.0,4.6,4.5,-1.4040700799158434,1.7322657559269132,-1.0503027587131866,-0.2746504601545527
2021-04-01,6,6065,-0.2905999999999999,0,2253.5333333333333,06065,2021-04,89672.0,8.5,6.6,0.04752871124078272,0.5242238232831804,0.017698049397913453,1.2376508183533583
2021-04-01,6,6067,-0.2618,0,2253.5333333333333,06067,2021-04,88724.0,9.1,6.4,0.08868410997310144,0.4784258647073883,0.18200586603039026,1.0936221251621292
2021-04-01,6,6071,-0.1902,0,2253.5333333333333,06071,2021-04,82184.0,10.7,7.1,0.5507869761440506,0.1624779226338854,0.6201600437169953,1.5977225513314324
2021-04-01,6,6073,-0.2176,0,2253.5333333333333,06073,2021-04,102285.0,6.9,6.2,-0.5215101287677325,1.1335588987224912,-0.42045612828869156,0.9495934319708993
2021-04-01,6,6075,-0.1908,0,2253.5333333333333,06075,2021-04,141446.0,5.7,5.6,-1.819052192116976,3.0254300546155255,-0.7490717615536454,0.51750735239721
2021-04-01,6,6077,-0.2712,0,2253.5333333333333,06077,2021-04,88531.0,9.7,7.4,0.3453543589139215,0.46910201871041796,0.3463136826628671,1.8137655911182773
2021-04-01,6,6079,-0.2612,0,2253.5333333333333,06079,2021-04,93398.0,6.3,5.1,-0.549705920705293,0.7042271921158826,-0.5847639449211686,0.15743561941913595
2021-04-01,6,6081,-0.1778,0,2253.5333333333333,06081,2021-04,156000.0,3.8,4.5,-2.606193883432748,3.7285350009362843,-1.269379847556489,-0.2746504601545527
2021-04-01,6,6083,-0.196,0,2253.5333333333333,06083,2021-04,95977.0,7.6,6.1,-0.305087735460591,0.828818895878507,-0.22876367555080201,0.8775790853752842
2021-04-01,6,6085,-0.1592,0,2253.5333333333333,06085,2021-04,159674.0,4.2,4.5,-2.6701998141581518,3.906026245458922,-1.1598413031348378,-0.2746504601545527
2021-04-01,6,6087,-0.09894,0,2253.5333333333333,06087,2021-04,109266.0,5.8,5.6,-0.9304821665399782,1.4708115873486567,-0.7216871254482327,0.51750735239721
2021-04-01,6,6095,-0.3358,0,2253.5333333333333,06095,2021-04,99994.0,7.1,5.9,-0.49973335346242265,1.0228804988309934,-0.3656868560778661,0.733550392184055
2021-04-01,6,6097,-0.1962,0,2253.5333333333333,06097,2021-04,102840.0,4.8,5.2,-0.9245861883370851,1.1603709947241416,-0.9955334865023608,0.22944996601475115
2021-04-01,6,6099,0.02314,0,2253.5333333333333,06099,2021-04,79661.0,10.5,7.8,0.7392915477338995,0.04059158351286893,0.5653907715061698,2.101822977500736
2021-04-01,6,6107,-0.434,0,2253.5333333333333,06107,2021-04,69489.0,14.7,8.8,1.596314619006475,-0.4508185796020655,1.715545487933508,2.821966443456885
2021-04-01,6,6111,-0.2496,0,2253.5333333333333,06111,2021-04,107327.0,6.3,5.5,-0.8516648197211649,1.3771383366329806,-0.5847639449211686,0.44549300580159545
2021-04-01,6,6113,-0.4344,0,2253.5333333333333,06113,2021-04,88818.0,7.3,5.3,-0.29416953610731805,0.4829670124986588,-0.31091758386704044,0.3014643126103657
2021-04-01,8,8001,-0.1816,0,542.9333333333333,08001,2021-04,91387.0,7.0,4.6,-0.5294354282528679,0.6070756154324247,-0.3930714921832788,-0.20263611355893815
2021-04-01,8,8005,-0.1215,0,542.9333333333333,08005,2021-04,97215.0,5.7,4.7,-0.7873445599582929,0.8886267784911975,-0.7490717615536454,-0.13062176696332295
2021-04-01,8,8013,-0.2917999999999999,0,542.9333333333333,08013,2021-04,102772.0,4.3,4.6,-1.0863063054315758,1.1570859090879033,-1.132456667029425,-0.20263611355893815
2021-04-01,8,8031,-0.347,0,542.9333333333333,08031,2021-04,91681.0,7.7,4.6,-0.47376453781317346,0.6212787798008665,-0.20137903944538904,-0.20263611355893815
2021-04-01,8,8035,-0.2193999999999999,0,542.9333333333333,08035,2021-04,145737.0,2.1,3.6,-2.657535046271777,3.2327286202787366,-1.734918661348507,-0.922779579515086
2021-04-01,8,8041,-0.27,0,542.9333333333333,08041,2021-04,87470.0,5.5,5.5,-0.3817859553305355,0.417845020768524,-0.8038410337644711,0.44549300580159545
2021-04-01,8,8059,-0.1073399999999999,0,542.9333333333333,08059,2021-04,107800.0,3.7,3.9,-1.4160783808249189,1.399989005837991,-1.296764483661902,-0.7067365397282417
2021-04-01,8,8069,-0.1948,0,542.9333333333333,08069,2021-04,91364.0,4.6,4.5,-0.7669058536356451,0.60596448352605,-1.0503027587131866,-0.2746504601545527
2021-04-01,8,8097,-0.5132,0,542.9333333333333,08097,2021-04,100318.0,3.2,1.5,-1.7293993703249348,1.038532965686011,-1.433687664188966,-2.4350808580229972
2021-04-01,8,8123,-0.0872,0,542.9333333333333,08123,2021-04,93287.0,6.0,4.7,-0.6526910725839832,0.6988647729155525,-0.666917853237407,-0.13062176696332295
2021-04-01,9,9001,-0.27,0,563.1666666666666,09001,2021-04,114462.0,6.6,6.0,-0.9209642968783283,1.7218307780235682,-0.5026100366049302,0.8055647387796696
2021-04-01,9,9003,-0.1808,0,563.1666666666666,09003,2021-04,89982.0,7.1,5.4,-0.324503885620513,0.539199948977796,-0.3656868560778661,0.37347865920598095
2021-04-01,9,9005,-0.2231999999999999,0,563.1666666666666,09005,2021-04,95323.0,5.3,5.4,-0.6342866803129193,0.7972241016711566,-0.8586103059752968,0.37347865920598095
2021-04-01,9,9007,-0.149,0,563.1666666666666,09007,2021-04,97859.0,3.9,3.9,-1.1261923414210349,0.9197384718696893,-1.2419952114510762,-0.7067365397282417
2021-04-01,9,9009,-0.183,0,563.1666666666666,09009,2021-04,83971.0,8.0,6.1,0.059435761114061354,0.24880804075091134,-0.11922513112915065,0.8775790853752842
2021-04-01,9,9011,-0.0739,0,563.1666666666666,09011,2021-04,89428.0,6.9,4.9,-0.42596022035940473,0.5124361630590314,-0.42045612828869156,0.013406926227906823
2021-04-01,9,9013,-0.11662,0,563.1666666666666,09013,2021-04,103443.0,4.3,5.2,-0.9865701422477692,1.1895019747043132,-1.132456667029425,0.22944996601475115
2021-04-01,9,9015,-0.1255,0,563.1666666666666,09015,2021-04,77748.0,7.4,6.3,0.21426151819607334,-0.051825605047774954,-0.28353294776162746,1.0216077785665139
2021-04-01,10,10001,-0.2354,0,192.1,10001,2021-04,72872.0,8.6,5.5,0.299298517003858,-0.28738556919921227,0.04508268550332618,0.44549300580159545
2021-04-01,10,10003,-0.1362,0,192.1,10003,2021-04,89901.0,6.7,4.9,-0.4570888224114434,0.5352868322640416,-0.4752254004995172,0.013406926227906823
2021-04-01,10,10005,-0.0108999999999999,0,192.1,10005,2021-04,78162.0,7.7,5.1,-0.0058992381935001025,-0.03182523073303028,-0.20137903944538904,0.15743561941913595
2021-04-01,11,11001,-0.2732,0,187.13333333333333,11001,2021-04,106287.0,10.7,6.5,-0.22601475030069879,1.3268958504316897,0.6201600437169953,1.1656364717577437
